Epoch,LearningRate,TrainLoss,ValiLoss,TestLoss,MAELoss,MAPELoss,TrainCG,TestCG,TestCGI,ValiCG,ValiCGI
1,3.9999999999999996e-05,0.002747670411070614,0.003132744416787563,0.0030610882063670693,0.03286265628690136,0.05001351153797462,"[0.50216292 0.50339365 0.50133431 0.50289405 0.50140742 0.49871443
 0.50194358 0.49761774 0.49981113 0.49858039]","[0.50805283 0.50430337 0.50080954 0.50293992 0.50080954 0.49727311
 0.49706008 0.49654879 0.49352365 0.49859395]",0.0,"[0.50656436 0.5086104  0.50247229 0.49479966 0.4971867  0.50221654
 0.49965899 0.50042626 0.50127877 0.49812447]",0.0
2,3.9999999999999996e-05,0.002022564138164113,0.0023192395936112767,0.002612117696650905,0.028680589526628223,0.04434715948156095,"[0.50245537 0.50325961 0.505782   0.50619631 0.50553829 0.50570889
 0.502431   0.50330835 0.50212636 0.50286968]","[0.50886238 0.50592245 0.50208777 0.50396251 0.50042608 0.50259906
 0.50285471 0.49744354 0.49940349 0.50051129]",0.0,"[0.50997442 0.50622336 0.50630861 0.50366581 0.50809889 0.50937766
 0.5059676  0.50801364 0.50801364 0.50903666]",0.0
3,3.9999999999999996e-05,0.0019136581683532829,0.0018617395826763443,0.0026667193197062768,0.025934666118012765,0.04404480473536595,"[0.50261378 0.50364955 0.50319868 0.5045269  0.50217511 0.50330835
 0.50113934 0.50076159 0.49955523 0.50254067]","[0.50622071 0.50766937 0.50443119 0.50762676 0.50805283 0.50494248
 0.50779719 0.50409033 0.5061781  0.5045164 ]",0.0,"[0.50494459 0.50971867 0.50664962 0.50784314 0.50852515 0.51065644
 0.50826939 0.50690537 0.50494459 0.50409207]",0.0
4,2.7999999999999996e-05,0.0018658990503149094,0.00149949043938225,0.0021461298909372572,0.022699859133664825,0.03812685784761578,"[0.50462438 0.50523366 0.50513617 0.50468531 0.50445379 0.50525803
 0.5040273  0.50357643 0.50323524 0.50357643]","[0.50881977 0.50805283 0.50805283 0.50421815 0.50975714 0.5078824
 0.50634853 0.50306775 0.5045164  0.503366  ]",0.0,"[0.51568627 0.51679454 0.51747656 0.50963342 0.51645354 0.5140665
 0.5173913  0.51713555 0.51756181 0.51807332]",0.0
5,1.9599999999999995e-05,0.0017321252004359104,0.0013505710304651483,0.0017773372547866383,0.020785325749558613,0.0333391745072505,"[0.50134649 0.50741485 0.50446597 0.50667154 0.50470968 0.50546518
 0.50222385 0.50155365 0.50345458 0.50188265]","[0.51095015 0.50605028 0.50651896 0.5072859  0.5072859  0.50749893
 0.50460162 0.4983383  0.49761398 0.50076694]",0.0,"[0.51150895 0.51338448 0.51560102 0.51057118 0.51491901 0.51457801
 0.51167945 0.51670929 0.51381074 0.50903666]",0.0
6,1.3719999999999996e-05,0.0017522584813904711,0.001323645653620198,0.0017315545487235214,0.02032444710316693,0.03278979552248243,"[0.50034729 0.5018461  0.50306464 0.50520929 0.50485591 0.50741485
 0.50547737 0.50601353 0.50684214 0.50516054]","[0.51154666 0.50830848 0.50677461 0.50664678 0.50626331 0.50979974
 0.50771197 0.50293992 0.50140605 0.49987218]",0.0,"[0.51483376 0.51483376 0.51534527 0.5114237  0.51014493 0.51082694
 0.5086104  0.50826939 0.50485934 0.50383632]",0.0
7,9.603999999999996e-06,0.0017436858688788187,0.0013171514420608301,0.0017068900026632845,0.02019279786830226,0.032409236142209454,"[0.50328398 0.50524584 0.50669591 0.50548955 0.50503869 0.50630598
 0.50574545 0.50396637 0.5060379  0.50472187]","[0.51218577 0.5089902  0.50685982 0.50609288 0.50762676 0.50864934
 0.5078824  0.50127823 0.49961653 0.5011078 ]",0.0,"[0.51517477 0.51338448 0.50818414 0.50963342 0.50997442 0.50826939
 0.50468883 0.50664962 0.50136402 0.50238704]",0.0
8,6.722799999999997e-06,0.0016953453351391473,0.0013301488776928678,0.0017493074658256956,0.020408536699962808,0.03333113590259546,"[0.50328398 0.50516054 0.50667154 0.50962042 0.50742704 0.50831658
 0.50697618 0.50523366 0.50848717 0.50553829]","[0.51163187 0.51018321 0.50984235 0.50937367 0.50715807 0.50587985
 0.50835109 0.50532595 0.50434597 0.50374947]",0.0,"[0.51091219 0.51091219 0.50792839 0.50758738 0.50690537 0.50664962
 0.50792839 0.5059676  0.50110827 0.50375107]",0.0
9,4.705959999999998e-06,0.0016606584695691361,0.0013275243933499052,0.0017317333550832138,0.020359305582458846,0.03314611810115378,"[0.50347895 0.50821909 0.50470968 0.50769512 0.5098885  0.50946201
 0.50774386 0.50753671 0.50866996 0.50958387]","[0.5118023  0.51073711 0.50818066 0.50690243 0.506732   0.50715807
 0.50813805 0.50587985 0.50485726 0.50553899]",0.0,"[0.51176471 0.50954817 0.50741688 0.50707587 0.50605286 0.50801364
 0.50792839 0.50707587 0.50187553 0.50238704]",0.0
10,3.294171999999998e-06,0.0016917093797065798,0.00132103531492591,0.001718000570088102,0.02027756917878865,0.032965497587684266,"[0.50277219 0.50441723 0.50523366 0.50652532 0.50513617 0.50819472
 0.50926704 0.50687869 0.50689088 0.50765856]","[0.50881977 0.50975714 0.50711547 0.50541116 0.50592245 0.5073285
 0.50647635 0.50515552 0.503366   0.50515552]",0.0,"[0.50997442 0.50937766 0.5057971  0.50477408 0.50639386 0.50690537
 0.5056266  0.50554135 0.50102302 0.50289855]",0.0
11,2.305920399999999e-06,0.0016635917076689207,0.0013205714071552422,0.0017045560540177732,0.02023722309595181,0.032751565265178986,"[0.50208981 0.5036008  0.5094742  0.51133857 0.50949857 0.51115579
 0.51024188 0.50751234 0.50790227 0.5098885 ]","[0.51082233 0.51103536 0.50958671 0.50860673 0.50796762 0.50958671
 0.51150405 0.50664678 0.50685982 0.50558159]",0.0,"[0.50886616 0.50809889 0.5029838  0.50426257 0.50392157 0.50630861
 0.50485934 0.50520034 0.49931799 0.49872123]",0.0
12,1.614144279999999e-06,0.0016800211443612541,0.0013169912063646975,0.0016870673980956177,0.02017328027433636,0.03248550384318314,"[0.50129775 0.5023457  0.50617194 0.5102297  0.50567233 0.51032718
 0.50918175 0.50758545 0.50857247 0.51069274]","[0.51112058 0.51112058 0.50703025 0.50813805 0.50664678 0.50864934
 0.50971453 0.50600767 0.50498509 0.50464423]",0.0,"[0.50775789 0.50741688 0.50221654 0.50417732 0.5026428  0.50758738
 0.50238704 0.5054561  0.50034101 0.50289855]",0.0
13,1.1299009959999994e-06,0.0016459575643429476,0.0013132062793018754,0.0016765451515876719,0.020119033772993396,0.032250048088534405,"[0.50210199 0.50361299 0.50790227 0.51061963 0.51029062 0.51093645
 0.50957168 0.50927923 0.51130202 0.51109486]","[0.51244141 0.51107797 0.50877716 0.51001278 0.50639114 0.50877716
 0.50950149 0.5061781  0.50698764 0.50570942]",0.0,"[0.50801364 0.50707587 0.50477408 0.50315431 0.50332481 0.50792839
 0.50349531 0.5056266  0.50170503 0.50093777]",0.0
14,7.909306971999994e-07,0.001651914379030744,0.0013124953539440979,0.0016720265417030718,0.02010336364911588,0.03218862308636383,"[0.50520929 0.50436849 0.50865777 0.51086334 0.5098032  0.51137513
 0.51059526 0.51163102 0.51152136 0.51170414]","[0.51320835 0.51022582 0.50886238 0.51052407 0.506732   0.50881977
 0.50720068 0.50498509 0.5073285  0.50532595]",0.0,"[0.50963342 0.50903666 0.50443308 0.50520034 0.50571185 0.50724638
 0.50502984 0.50664962 0.50144928 0.50179028]",0.0
15,5.536514880399995e-07,0.0016209591561246067,0.0013087289840805231,0.0016622747955635565,0.02004418927532036,0.03200171587163956,"[0.50475842 0.50492902 0.50763419 0.51121672 0.5114848  0.51302017
 0.51178944 0.51250838 0.51033937 0.51449461]","[0.51278228 0.50979974 0.50754154 0.50847891 0.50664678 0.50775458
 0.50613549 0.50558159 0.50758415 0.50524073]",0.0,"[0.50784314 0.50971867 0.50392157 0.50460358 0.50434783 0.50605286
 0.50443308 0.50588235 0.50196078 0.50230179]",0.0
16,3.8755604162799965e-07,0.0016267294992038381,0.001308922566924426,0.0016632624240518641,0.02004399025678027,0.03203775919998651,"[0.50378359 0.50791446 0.50810943 0.51360507 0.51387315 0.51359288
 0.51388533 0.51560349 0.51311765 0.51482362]","[0.51248402 0.50941628 0.50792501 0.50813805 0.50694504 0.50852152
 0.50694504 0.50434597 0.5078398  0.50477205]",0.0,"[0.51014493 0.50997442 0.5029838  0.50502984 0.50460358 0.50622336
 0.50460358 0.5057971  0.50119352 0.5028133 ]",0.0
17,2.7128922913959976e-07,0.0016375350110079505,0.0013127570022507017,0.0016682526103813274,0.0200946298941506,0.032126907055933046,"[0.50424663 0.50545299 0.50892585 0.51269116 0.51103394 0.51098519
 0.51200877 0.51008347 0.51100957 0.5102297 ]","[0.51320835 0.50997017 0.50818066 0.50911802 0.50720068 0.50852152
 0.50720068 0.50511291 0.50711547 0.50630592]",0.0,"[0.50886616 0.50869565 0.50417732 0.50494459 0.50426257 0.50630861
 0.50630861 0.5057971  0.50034101 0.50144928]",0.0
18,1.8990246039771982e-07,0.0017100624922196574,0.001313649068721484,0.0016700726155482375,0.020104704034968283,0.03216331114184586,"[0.50389326 0.50564796 0.50890148 0.50901115 0.50952294 0.51079023
 0.51342229 0.51175288 0.51054652 0.51108268]","[0.51397529 0.51056668 0.50775458 0.50890499 0.50707286 0.50886238
 0.50694504 0.50656157 0.50775458 0.50690243]",0.0,"[0.50835465 0.50809889 0.50409207 0.50451833 0.50520034 0.50707587
 0.50537084 0.50673487 0.50034101 0.50179028]",0.0
19,1.3293172227840386e-07,0.0016308213625126724,0.001314987733175989,0.0016734527285039264,0.02013065077849649,0.03222998747157971,"[0.50261378 0.50891367 0.51035155 0.51132639 0.51082678 0.51163102
 0.51035155 0.51372692 0.51204533 0.51276427]","[0.51384746 0.5106519  0.50839369 0.50886238 0.50685982 0.50886238
 0.50724329 0.50613549 0.50766937 0.50656157]",0.0,"[0.50937766 0.50903666 0.50477408 0.50443308 0.50511509 0.50724638
 0.50758738 0.50835465 0.49974425 0.50196078]",0.0
20,9.305220559488268e-08,0.0016583009920733429,0.0013165334675116689,0.0016765283594837206,0.020153885286363474,0.032285900678734436,"[0.5056967  0.50590386 0.50695181 0.50901115 0.50764638 0.51163102
 0.51113142 0.51164321 0.51264242 0.51339792]","[0.51389007 0.51082233 0.50724329 0.50864934 0.50664678 0.50873455
 0.50660418 0.50681721 0.50779719 0.50677461]",0.0,"[0.50963342 0.50920716 0.50434783 0.50511509 0.5054561  0.50767263
 0.50647911 0.5087809  0.5001705  0.50230179]",0.0
21,6.513654391641788e-08,0.001652459184848946,0.0013170505630066276,0.0016776639918389396,0.020161569717143352,0.03230543408767468,"[0.50552611 0.50884055 0.51050996 0.51042466 0.5108146  0.51238652
 0.51069274 0.51163102 0.51278864 0.51345884]","[0.51389007 0.51095015 0.50792501 0.50856412 0.50745633 0.50890499
 0.50664678 0.50685982 0.5078398  0.50656157]",0.0,"[0.50937766 0.5087809  0.50358056 0.50468883 0.50468883 0.50733163
 0.50673487 0.50912191 0.49974425 0.50289855]",0.0
22,4.5595580741492515e-08,0.001631909248227695,0.0013188294507398893,0.0016808378879698787,0.020187719024918793,0.0323620248225037,"[0.50648876 0.50885274 0.50977883 0.51130202 0.51119235 0.51163102
 0.51298361 0.51241089 0.51393408 0.51288613]","[0.51380486 0.51120579 0.50703025 0.50835109 0.50715807 0.50860673
 0.50690243 0.50664678 0.50869195 0.50690243]",0.0,"[0.51005968 0.50818414 0.50315431 0.50477408 0.50494459 0.50673487
 0.50588235 0.50937766 0.4998295  0.50221654]",0.0
23,3.1916906519044754e-08,0.0016875070530296664,0.0013179704934727487,0.001679059909637152,0.02017367680830973,0.03233880577728979,"[0.50268689 0.50674465 0.50790227 0.51214281 0.51083897 0.51193566
 0.51076586 0.51079023 0.51321513 0.51316639]","[0.51329357 0.51099276 0.50698764 0.5084363  0.50694504 0.50911802
 0.50656157 0.506732   0.5084363  0.50651896]",0.0,"[0.50929241 0.50809889 0.50341006 0.50443308 0.5057971  0.50750213
 0.50605286 0.5086104  0.50059676 0.50221654]",0.0
