Epoch,LearningRate,TrainLoss,ValiLoss,TestLoss,MAELoss,MAPELoss,TrainCG,TestCG,TestCGI,ValiCG,ValiCGI
1,0.0003999999999999993,0.015326946647496363,0.0017979874766173786,0.005899769572200948,0.04208000613408289,1.249679514813859,[0.50498699 0.50607112],[0.49120765 0.4844841 ],0.0,[0.52220439 0.51150348],0.0
2,0.0003999999999999993,0.014285060170214392,0.002175134212236524,0.007784278734833669,0.04880770057446307,1.1910746048751546,[0.50180688 0.492122  ],[0.50465477 0.49689682],0.0,[0.52006421 0.50561798],0.0
3,0.0003999999999999993,0.014032949486338927,0.0022392505991600947,0.00810030150922715,0.04894791268313678,1.19681239196246,[0.50740821 0.50224053],[0.5001293  0.49379364],0.0,[0.52755484 0.51845907],0.0
4,0.0003999999999999993,0.01379024602060217,0.0023034238886189516,0.009078002481481693,0.054219755987131704,1.3445893861151093,[0.50531223 0.50133709],[0.49017326 0.49224205],0.0,[0.52166934 0.51364366],0.0
5,0.0003199999999999995,0.011500794569414366,0.002331757576984964,0.007113746848821727,0.04752695035692261,1.1690048905858255,[0.50791414 0.50809483],[0.49288854 0.48681148],0.0,[0.50695559 0.5       ],0.0
6,0.0002559999999999996,0.01135709159951531,0.002057947475634318,0.006488406262645003,0.04444370043295659,1.0542077592467851,[0.50238508 0.50744435],[0.49806051 0.49508663],0.0,[0.51792402 0.49785982],0.0
7,0.0002047999999999997,0.011077059861032681,0.0019483118950334715,0.006054343211739388,0.04359412233957904,1.0153182164716763,[0.50404741 0.50455334],[0.49030256 0.48655288],0.0,[0.50214018 0.50026752],0.0
8,0.00016383999999999976,0.010816492296723844,0.001913639837210615,0.006066215962833876,0.041902193604174444,0.866508243606217,[0.50675773 0.50599884],[0.49637962 0.50374968],0.0,[0.50749064 0.51123596],0.0
9,0.00013107199999999982,0.009458199703085791,0.0018187011512060436,0.005799752265844909,0.04017309047360496,0.8862403229621721,[0.50639636 0.50867303],[0.51331782 0.50232739],0.0,[0.5270198  0.53317282],0.0
10,0.00010485759999999985,0.009219219651071224,0.0017416964691945346,0.005663014990659223,0.03980682996720151,0.8492493642757079,[0.5090344  0.50946805],[0.50129299 0.49806051],0.0,[0.51578384 0.511771  ],0.0
11,8.388607999999989e-05,0.00918882002467753,0.0018561332763465032,0.00613784817386418,0.04199835081451809,0.892054469006019,[0.507878   0.50195143],[0.49482803 0.49159555],0.0,[0.511771   0.50775816],0.0
12,6.710886399999992e-05,0.009110135744281555,0.0017800463636691993,0.005969638408811337,0.04073047359807083,0.8792609972875678,[0.50744435 0.50383059],[0.49482803 0.48784588],0.0,[0.51471375 0.51150348],0.0
13,5.3687091199999934e-05,0.008841651628525439,0.0017571103272379942,0.005881501489155754,0.04020213235792457,0.906290119883436,[0.50863689 0.51160017],[0.49870701 0.49094906],0.0,[0.52086677 0.51364366],0.0
14,4.294967295999995e-05,0.00870963471559864,0.001698485124077788,0.005700232822598185,0.03923547184282641,0.8752433261035705,[0.51001012 0.50556519],[0.50310318 0.49689682],0.0,[0.52327448 0.51150348],0.0
15,3.435973836799996e-05,0.008635311919056478,0.0016860200601741236,0.0057582043653205345,0.039543541692720424,0.849857401046425,[0.50679387 0.50679387],[0.50297388 0.49909491],0.0,[0.52915998 0.51872659],0.0
16,2.748779069439997e-05,0.008338077294013885,0.0016545937292526901,0.005785494255645587,0.03950767832879726,0.8778192085099079,[0.51272044 0.51047991],[0.49780191 0.49353504],0.0,[0.52220439 0.52193686],0.0
17,2.1990232555519978e-05,0.008634414895935295,0.0015957290927917493,0.00567497994441445,0.03895656891778412,0.910303103064871,[0.50791414 0.50899827],[0.5005172  0.49275924],0.0,[0.52728732 0.52621723],0.0
18,1.7592186044415984e-05,0.008268286121834844,0.0016191968348797188,0.005720153847231806,0.03880966053892699,0.8949006087572261,[0.51402139 0.5096126 ],[0.49573313 0.49211275],0.0,[0.52166934 0.52380952],0.0
