Epoch,LearningRate,TrainLoss,ValiLoss,TestLoss,MAELoss,MAPELoss,TrainCG,TestCG,TestCGI,ValiCG,ValiCGI
11,6.588343999999996e-06,0.0034229512935775447,0.0013148895189597884,0.0011003310514968775,0.024563278463329116,0.009059179730395535,[0.51516937 0.53122239 0.52606775 0.52341679 0.5359352 ],[0.5015873  0.53174603 0.52433862 0.51851852 0.53809524],0.0,[0.51460674 0.51123596 0.50898876 0.48651685 0.45505618],0.0
12,4.611840799999998e-06,0.003446414859544467,0.001336516159845518,0.0010412328296942174,0.023633728690800212,0.008706451157445493,[0.5167894  0.52488954 0.54035346 0.53681885 0.53799705],[0.50846561 0.52962963 0.53650794 0.52910053 0.54708995],0.0,[0.5247191  0.50898876 0.50337079 0.49662921 0.46516854],0.0
13,3.228288559999998e-06,0.0032720026739165584,0.001363594103525664,0.0010214846500915613,0.023364954259709785,0.008603808960369812,[0.51664212 0.53019146 0.53814433 0.53799705 0.53799705],[0.51005291 0.53015873 0.54021164 0.53544974 0.54603175],0.0,[0.53932584 0.50224719 0.49775281 0.49775281 0.4741573 ],0.0
14,2.2598019919999987e-06,0.0032674387451866074,0.0013662438961771104,0.0010178185932004237,0.023348408671115678,0.008596722792375774,[0.51605302 0.54226804 0.53814433 0.54742268 0.54403535],[0.51058201 0.53015873 0.53597884 0.53333333 0.54656085],0.0,[0.53932584 0.50561798 0.5        0.49775281 0.47752809],0.0
15,1.5818613943999988e-06,0.0031770117081627624,0.001371664903968706,0.0010132109730841843,0.023281719062536482,0.008571669594852855,[0.51988218 0.52960236 0.53357879 0.5287187  0.53902798],[0.50952381 0.53492063 0.53492063 0.53386243 0.54814815],0.0,[0.53595506 0.50449438 0.50337079 0.49438202 0.47752809],0.0
16,1.107302976079999e-06,0.0032431092188246234,0.001371750104441121,0.0010074727439546246,0.02320612571079028,0.008542257066687974,[0.51723122 0.53578792 0.54064801 0.54270987 0.54948454],[0.50899471 0.53280423 0.53756614 0.53703704 0.54920635],0.0,[0.53595506 0.51011236 0.50561798 0.49775281 0.47865169],0.0
17,7.751120832559993e-07,0.003365145950093943,0.0013687916049767931,0.001007355992803082,0.02320580897241752,0.008542568081615385,[0.52164948 0.53254786 0.53740795 0.54418262 0.54079529],[0.50793651 0.53068783 0.53703704 0.53333333 0.54761905],0.0,[0.53595506 0.51011236 0.50449438 0.5        0.47640449],0.0
18,5.425784582791995e-07,0.0032932918766619638,0.0013697043819325353,0.0010053155621703592,0.02317799136003174,0.008532130219801157,[0.52385862 0.53564065 0.54403535 0.54300442 0.54241532],[0.50740741 0.53121693 0.53703704 0.53439153 0.54603175],0.0,[0.53595506 0.51011236 0.50337079 0.4988764  0.47752809],0.0
19,3.7980492079543965e-07,0.0033127756599527582,0.001365595402756789,0.0010053257232472774,0.023174741948466925,0.008531173415206096,[0.52223859 0.53799705 0.53519882 0.54050074 0.54580265],[0.50634921 0.53015873 0.53756614 0.53597884 0.54761905],0.0,[0.53707865 0.51123596 0.50337079 0.49662921 0.47303371],0.0
20,2.658634445568077e-07,0.00333029617968551,0.001365566461511284,0.0010050726485219673,0.023171846291651487,0.00853012075645248,[0.51840943 0.53328424 0.52945508 0.53784978 0.54094256],[0.50687831 0.53015873 0.53756614 0.53650794 0.54867725],0.0,[0.53595506 0.51123596 0.50224719 0.49662921 0.4741573 ],0.0
21,1.8610441118976536e-07,0.0032913123945229085,0.0013648865068604577,0.0010044795661800043,0.02316380513551098,0.008527146632630359,[0.52282769 0.53357879 0.53122239 0.54167894 0.55198822],[0.5047619  0.52804233 0.53756614 0.53386243 0.54814815],0.0,[0.53707865 0.51235955 0.50224719 0.49662921 0.47303371],0.0
22,1.3027308783283576e-07,0.003319014542984203,0.0013644653683125428,0.001004574104381535,0.023163814441345278,0.008527266624181596,[0.5179676  0.53490427 0.53932253 0.54197349 0.54182622],[0.50634921 0.53068783 0.53544974 0.53386243 0.54814815],0.0,[0.53595506 0.51235955 0.50337079 0.49550562 0.4741573 ],0.0
23,9.119116148298503e-08,0.003141974938555212,0.0013639605495381546,0.0010045902558910216,0.023165459239549897,0.00852808539346649,[0.52209131 0.52974963 0.53578792 0.54536082 0.54786451],[0.50634921 0.52910053 0.53756614 0.53333333 0.54814815],0.0,[0.53707865 0.51235955 0.50337079 0.49550562 0.47303371],0.0
24,6.383381303808951e-08,0.003237313624620567,0.0013637547651004947,0.00100426614148736,0.023161894947329842,0.00852680645966853,[0.51325479 0.52827688 0.53240059 0.54300442 0.54462445],[0.50634921 0.52962963 0.53650794 0.53227513 0.54761905],0.0,[0.53258427 0.51348315 0.50449438 0.49438202 0.47303371],0.0
25,4.4683669126662655e-08,0.0032544238578250586,0.0013630751505393727,0.0010045263216087487,0.023167066370930384,0.008528618045919945,[0.52120766 0.53313697 0.54344624 0.54403535 0.55228277],[0.50529101 0.52962963 0.53862434 0.53333333 0.54656085],0.0,[0.53258427 0.51235955 0.50449438 0.49438202 0.4741573 ],0.0
