Epoch,LearningRate,TrainLoss,ValiLoss,TestLoss,MAELoss,MAPELoss,TrainCG,TestCG,TestCGI,ValiCG,ValiCGI
21,9.007199254740986e-06,0.003568312535293509,0.006291407884305411,0.002484815533500003,0.038450639439068623,0.026855373556932106,"[0.49797072 0.50021742 0.50681258 0.5108349  0.51032758 0.51148717
 0.51315408]","[0.49119627 0.49508027 0.49003107 0.48316934 0.48886587 0.49029001
 0.49197307]",0.0,"[0.49731472 0.49838883 0.50644468 0.51047261 0.50671321 0.51074114
 0.51342642]",0.0
22,7.205759403792789e-06,0.0035400324453052573,0.0064542813015538774,0.002523081594980852,0.038903211346421836,0.027160067474486422,"[0.49655747 0.50304392 0.50844325 0.50978403 0.51275547 0.51500217
 0.51467604]","[0.48886587 0.4949508  0.48977214 0.48355774 0.48873641 0.48990161
 0.48770067]",0.0,"[0.50214823 0.50886144 0.51664876 0.51745435 0.51664876 0.51852846
 0.52013963]",0.0
23,5.764607523034231e-06,0.0035015749536722956,0.006422583707638293,0.002525525632024883,0.03893213541498229,0.027154364123767323,"[0.49956515 0.49913031 0.50365995 0.50800841 0.51032758 0.5136614
 0.5078997 ]","[0.48757121 0.496116   0.48938374 0.48329881 0.48808907 0.48770067
 0.48601761]",0.0,"[0.50080559 0.50859291 0.51396348 0.51154672 0.51611171 0.51476907
 0.51584318]",0.0
24,4.611686018427385e-06,0.003530314553216655,0.006341068655769573,0.0025134026351334962,0.03878881980301856,0.02707534857699093,"[0.49894912 0.50250036 0.50463835 0.51097985 0.51097985 0.51358893
 0.51449485]","[0.48899534 0.49598654 0.48860694 0.48032108 0.48575867 0.48614707
 0.48666494]",0.0,"[0.50026853 0.50644468 0.51288937 0.51396348 0.51638024 0.51503759
 0.51852846]",0.0
25,3.6893488147419083e-06,0.003518043131629798,0.006372161504552636,0.002510245162867593,0.03874115818476759,0.0270381692990107,"[0.4997101  0.5066314  0.50818959 0.50771851 0.51271923 0.51529207
 0.51420496]","[0.49029001 0.4968928  0.48808907 0.48096841 0.48679441 0.48821854
 0.48886587]",0.0,"[0.50053706 0.50322234 0.51315789 0.51423201 0.51369495 0.51288937
 0.51557465]",0.0
26,2.9514790517935267e-06,0.003572871365082663,0.006396168743056822,0.0025116732984858193,0.03872480056794087,0.02702800569466712,"[0.49681113 0.50130454 0.50601536 0.51242934 0.51540078 0.51569068
 0.51333527]","[0.4926204  0.49663387 0.48912481 0.47993268 0.48808907 0.49080787
 0.48977214]",0.0,"[0.5        0.50510204 0.5112782  0.51423201 0.51235231 0.51476907
 0.51745435]",0.0
27,2.3611832414348214e-06,0.003538174772108602,0.006369944297901513,0.0025093116810159665,0.038696950824341894,0.02700774967416027,"[0.49985505 0.50724743 0.50913176 0.51594434 0.51645166 0.5184447
 0.51797362]","[0.48964267 0.49779907 0.49119627 0.48161574 0.48783014 0.4906784
 0.49041947]",0.0,"[0.49946294 0.50644468 0.51396348 0.51611171 0.51315789 0.51235231
 0.51825994]",0.0
28,1.8889465931478574e-06,0.003453312038259079,0.006341604558229494,0.0024950213416165337,0.03855593490029928,0.026918698131354696,"[0.49981881 0.50337005 0.50681258 0.51184954 0.51170459 0.51482099
 0.5149297 ]","[0.49171414 0.49857587 0.4914552  0.48226308 0.48731227 0.48834801
 0.49054894]",0.0,"[0.49785177 0.50483351 0.50912997 0.51450054 0.51315789 0.51208378
 0.51772288]",0.0
29,1.511157274518286e-06,0.0034578706840332906,0.006382835876380687,0.002505282048290528,0.03864766835200816,0.026965269709721205,"[0.49644876 0.50293521 0.50257284 0.51434991 0.51630671 0.51851718
 0.51442238]","[0.49171414 0.498058   0.49313827 0.48407561 0.49003107 0.49132574
 0.49274987]",0.0,"[0.4981203  0.50241676 0.5112782  0.51208378 0.51100967 0.51181525
 0.51584318]",0.0
30,1.2089258196146289e-06,0.003552170764320552,0.006413770271281369,0.0025196304221785613,0.03880032739982565,0.02706008797116213,"[0.50130454 0.50304392 0.50800841 0.5114147  0.51670532 0.51735759
 0.51750254]","[0.4910668  0.4976696  0.4926204  0.48316934 0.48834801 0.49003107
 0.49003107]",0.0,"[0.49570354 0.50322234 0.51047261 0.51315789 0.51369495 0.51342642
 0.51691729]",0.0
31,9.671406556917032e-07,0.0035127699700967627,0.006413818590587646,0.002518653118487076,0.03879129173593902,0.0270540932459749,"[0.49398464 0.49956515 0.50315263 0.50724743 0.51293666 0.51130599
 0.51076243]","[0.49080787 0.49779907 0.49287934 0.48446401 0.48860694 0.49003107
 0.49197307]",0.0,"[0.49650913 0.50349087 0.51047261 0.51315789 0.51262084 0.51288937
 0.51638024]",0.0
32,7.737125245533625e-07,0.0035236745835657475,0.006397461808143995,0.002514552995101127,0.0387379267710685,0.02701996755412457,"[0.49659371 0.49728221 0.50130454 0.50793593 0.50920423 0.51192202
 0.5121032 ]","[0.49119627 0.49831693 0.49313827 0.48446401 0.48860694 0.49029001
 0.4926204 ]",0.0,"[0.49516649 0.50241676 0.51074114 0.5112782  0.51262084 0.51262084
 0.51799141]",0.0
33,6.189700196426901e-07,0.003407696597566185,0.006393669051133888,0.002507205954889037,0.03865398066422209,0.026970639296326013,"[0.4936585  0.50119583 0.50514567 0.51145093 0.51246557 0.51819104
 0.51402377]","[0.4914552  0.4976696  0.49313827 0.48472294 0.48951321 0.49041947
 0.4933972 ]",0.0,"[0.49489796 0.50295381 0.5093985  0.51208378 0.51208378 0.51262084
 0.51664876]",0.0
